KO,EC,RXN
K05559,,
K05564,,
K05565,,
K05568,,
K05571,,
K05573,,R11945  NADH:ubiquinone oxidoreductase
K05575,,R11945  NADH:ubiquinone oxidoreductase
K05577,,R11945  NADH:ubiquinone oxidoreductase
K05579,,R11945  NADH:ubiquinone oxidoreductase
K05580,,R11945  NADH:ubiquinone oxidoreductase
K05588,,R11945  NADH:ubiquinone oxidoreductase
K05589,,
K05590,,
K05591,,
K05592,,
K05596,,
K05601,,R00143  ammonia:NAD+ oxidoreductase
K05602,,R03013  L-histidinol-phosphate phosphohydrolase
K05603,,R02286  N-formimino-L-glutamate iminohydrolase
K05606,,R02765  methylmalonyl-CoA epimerase;R09979  (2S)-ethylmalonyl-CoA epimerase
K05685,,
K05710,,"R06782  3-phenylpropanoate,NADH:oxygen oxidoreductase (2,3-hydroxylating);R06783  trans-cinnamate,NADH:oxygen oxidoreductase (2,3-hydroxylating)"
K05711,,"R06784  3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate:NAD+ oxidoreductase;R06785  (2E)-3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)prop-2-enoate:NAD+ oxidoreductase"
K05713,,"R04376  3-(2,3-dihydroxyphenyl)propanoate:oxygen 1,2-oxidoreductase (decyclizing);R06788  (2E)-3-(2,3-dihydroxyphenyl)prop-2-enoate:oxygen 1,2-oxidoreductase (decyclizing)"
K05774,,"R06836  ATP:ribose-1,5-bisphosphate phosphotransferase"
K05775,,
K05776,,
K05778,,
K05785,,
K05786,,
K05791,,
K05792,,
K05794,,
K05795,,
K05796,,
K05798,,
K05799,,
K05800,,
K05801,,
K05802,,
K05803,,
K05805,,
K05807,,
K05808,,
K05810,,R01402  S-methyl-5'-thioadenosine:phosphate S-methyl-5-thio-alpha-D-ribosyl-transferase;R01560  adenosine aminohydrolase;R01561  adenosine:phosphate alpha-D-ribosyltransferase;R01863  inosine:phosphate alpha-D-ribosyltransferase;R02147  guanosine:phosphate alpha-D-ribosyltransferase
K05811,,
K05813,,
K05814,,
K05815,,
K05816,,
K05817,,
K05820,,
K05823,,"R02733  N6-acetyl-LL-2,6-diaminoheptanedioate amidohydrolase"
K05825,,R00369  L-alanine:glyoxylate aminotransferase;R00372  glycine:2-oxoglutarate aminotransferase;R01939  L-2-aminoadipate:2-oxoglutarate aminotransferase
K05826,,
K05827,,R09775  LysW:L-2-aminoadipate ligase (ADP-forming)
K05833,,
K05834,,
K05836,,
K05837,,
K05838,,
K05841,,
K05844,,
K05845,,
K05846,,
K05847,,
K05851,,"R00089  ATP diphosphate-lyase (cyclizing; 3',5'-cyclic-AMP-forming);R00434  GTP diphosphate-lyase (cyclizing; 3',5'-cyclic-GMP-forming)"
K05874,,
K05875,,
K05876,,
K05878,,R01012  phosphoenolpyruvate:glycerone phosphotransferase
K05880,,
K05884,,R07136  (2R)-3-sulfolactate:NAD+ oxidoreductase
K05889,,R03136  polyvinyl-alcohol:(acceptor) oxidoreductase
K05895,,R05150  precorrin-6Y:NADP+ oxidoreductase;R05812  cobalt-precorrin-6B:NAD+ oxidoreductase
K05896,,
K05898,,R09884  androstenedione:acceptor Delta1-oxidoreductase
K05916,,
K05921,,"R04134  ;R04380  5-oxopent-3-ene-1,2,5-tricarboxylate carboxy-lyase"
K05928,,R07236  S-adenosyl-L-methionine:gamma-tocopherol 5-O-methyltransferase;R07504  S-adenosyl-L-methionine:delta-tocopherol 5-O-methyltransferase;R10491  S-adenosyl-L-methionine:gamma-tocotrienol 5-O-methyltransferase;R10492  S-adenosyl-L-methionine:delta-tocotrienol 5-O-methyltransferase
K05934,,R05180  S-adenosyl-L-methionine:precorrin-3B C17-methyltransferase;R05809;R11580  S-adenosyl-L-methionine:cobalt-factor III 17-methyltransferase (ring contracting)
K05936,,R05181  S-adenosyl-L-methionine:precorrin-4 C11 methyltransferase;R05810  cobalt-precorrin-4 methyltransferase
K05939,,R01406  long-chain-fatty-acid:[acyl-carrier-protein] ligase (AMP-forming);R04864  2-acyl-sn-glycero-3-phosphoethanolamine O-acyltransferase
K05946,,"R05566  UDP-N-acetyl-alpha-D-mannosamine:N-acetyl-alpha-D-glucosaminyldiphospho-ditrans,octacis-undecaprenol 4-beta-N-acetylmannosaminyltransferase (configuration-inverting);R06129"
K05966,,R09675  ATP:3'-dephospho-CoA 5-triphospho-alpha-D-ribosyltransferase
K05970,,
K05973,,R05118  
K05982,,
K05984,,
K05985,,
K05988,,R11309  
K05989,,R13063  rutin rhamnohydrolase;R13064  naringin rhamnohydrolase
K05994,,
K05995,,
K05996,,
K05998,,
K06001,,"R00674  L-serine hydro-lyase (adding indole; L-tryptophan-forming);R02340  (1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate D-glyceraldehyde-3-phosphate-lyase;R02722  L-serine hydro-lyase [adding 1-C-(indol-3-yl)glycerol 3-phosphate; L-tryptophan and glyceraldehyde-3-phosphate-forming]"
K06006,,
K06013,,R09845  CAAX protease
K06015,,R02192  N-acyl-D-amino acid amidohydrolase
K06016,,R00905  3-ureidopropanoate amidohydrolase;R04666  (R)-3-ureidoisobutyrate amidohydrolase
K06019,,
K06020,,
K06023,,
K06024,,
K06041,,R01530  D-arabinose-5-phosphate aldose-ketose-isomerase
K06042,,"R05177  precorrin 8X 11,12-methylmutase;R05814  precorrin-8 11,12-methylmutase"
K06044,,R01824  maltodextrin 1-alpha-D-glucosylmutase;R09995
K06045,,R07322  squalene mutase (cyclizing);R07323  squalene mutase (cyclizing)
K06073,,
K06076,,
K06077,,
K06078,,
K06079,,
K06080,,
K06113,,
K06118,,R05775  UDP-6-sulfo-6-deoxyglucose sulfohydrolase
K06131,,R07390  
K06132,,R11062  phosphatidylethanolamine:phosphatidylglycerol 3-phosphatidyltransferase
K06133,,R01625  CoA:apo-[acyl-carrier-protein] pantetheinephosphotransferase
K06136,,
K06139,,
K06140,,
K06142,,
K06143,,
K06145,,
K06147,,
K06151,,R01741  D-gluconate:(acceptor) 2-oxidoreductase
K06153,,R05627  undecaprenyl-diphosphate phosphohydrolase
K06156,,
K06158,,
K06159,,
K06160,,
K06162,,R10186  alpha-D-ribose-1-methylphosphonate-5-triphosphate diphosphohydrolase
K06164,,R10185  ATP:methylphosphonate 5-triphosphoribosyltransferase
K06167,,"R10205  5-phospho-alpha-D-ribose 1,2-cyclic phosphate 2-phosphohydrolase (alpha-D-ribose 1,5-bisphosphate-forming)"
K06168,,"R10645  tRNA (N6-dimethylallyladenosine):sulfur-donor,S-adenosyl-L-methionine C2-methylthiotransferase;R10646;R10647"
K06173,,
K06175,,
K06176,,
K06177,,
K06178,,
K06179,,
K06180,,
K06181,,
K06182,,
K06183,,
K06186,,
K06187,,
K06188,,
K06189,,
K06190,,
K06192,,
K06193,,
K06194,,
K06196,,
K06197,,
K06198,,
K06199,,
K06200,,
K06201,,
K06203,,
K06204,,
K06205,,
K06206,,
K06207,,
K06209,,R01715  chorismate pyruvatemutase
K06211,,R00137  ATP:nicotinamide-nucleotide adenylyltransferase;R02324  ATP:N-ribosylnicotinamide 5'-phosphotransferase;R03005  ATP:nicotinamide-nucleotide adenylyltransferase
K06212,,
K06213,,
K06215,,"R07456  D-ribulose 5-phosphate,D-glyceraldehyde 3-phosphate pyridoxal 5'-phosphate-lyase;R10089  D-ribose 5-phosphate,D-glyceraldehyde 3-phosphate pyridoxal 5'-phosphate-lyase (glutamine-hydrolyzing)"
K06217,,
K06221,,R08878  2-dehydro-L-idonate:NADP+ 5-oxidoreductase
K06222,,
K06223,,
K06281,,R08034  
K06286,,
K06287,,R00515  CTP diphosphohydrolase (diphosphate-forming);R00662  uridine triphosphate pyrophosphohydrolase;R11323  dTTP diphosphohydrolase
K06293,,
K06295,,
K06298,,
K06307,,
K06308,,
K06310,,
K06313,,
K06314,,
K06320,,
K06330,,
K06332,,
K06346,,
K06350,,
K06381,,
K06385,,
K06387,,
K06390,,
K06396,,
K06397,,
K06398,,
K06399,,
K06400,,
K06402,,
K06405,,
K06408,,
K06409,,
K06412,,
K06413,,
K06415,,
K06438,,
K06441,,R00019  hydrogen:ferredoxin oxidoreductase
K06442,,
K06445,,"R01175  butanoyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase;R01279  palmitoyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase;R03777  octanoyl-CoA:electron-transfer flavoprotein 2-oxidoreductase;R03857  lauroyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase;R03990  tetradecanoyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase;R04751  hexanoyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase;R04754  decanoyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase"
K06447,,R05049  N-succinyl-L-glutamate 5-semialdehyde:NAD+ oxidoreductase
K06518,,
K06595,,
K06603,,
K06609,,
K06610,,
K06720,,R06979  ectoine hydro-lyase
K06726,,R08247  D-ribose pyranase
K06858,,
K06861,,
K06867,,
K06870,,
K06871,,
K06872,,
K06877,,
K06879,,R07605  7-aminomethyl-7-carbaguanine:NADP+ oxidoreductase
K06881,,"R00188  adenosine-3',5'-bisphosphate 3'-phosphohydrolase;R00508  3'-phospho-5'-adenylyl sulfate 3'-phosphohydrolase"
K06882,,
K06885,,
K06887,,
K06888,,
K06889,,
K06890,,
K06891,,
K06894,,
K06895,,
K06898,,R12017  deamido-NAD+:hydrogencarbonate nicotinate-beta-D-ribonucleotidyltransferase
K06899,,
K06901,,
K06902,,
K06904,,
K06905,,
K06907,,
K06909,,
K06911,,
K06915,,
K06916,,
K06917,,
K06918,,
K06919,,
K06920,,R09978  7-carboxy-7-carbaguanine:ammonia ligase (ADP-forming)
K06921,,
K06922,,
K06923,,
K06925,,
K06926,,
K06934,,
K06937,,
K06938,,
K06941,,
K06942,,
K06946,,
K06947,,
K06948,,
K06949,,R00615  thiamin diphosphate phosphohydrolase;R02135  thiamin monophosphate phosphohydrolase
K06950,,
K06953,,
K06954,,
K06956,,
K06957,,
K06958,,
K06959,,
K06960,,
K06961,,
K06962,,
K06965,,
K06966,,R00182  AMP phosphoribohydrolase;R00510  cytidine-5'-monophosphate phosphoribohydrolase;R12955  uridine 5'-monophosphate phosphoribohydrolase;R12956  thymidine 5'-monophosphate phosphodeoxyribohydrolase
K06967,,
K06968,,
K06969,,
K06970,,R07232  S-adenosyl-L-methionine:rRNA (adenine-N6-)-methyltransferase
K06972,,
K06973,,
K06976,,
K06978,,
K06979,,
K06980,,
K06983,,
K06985,,
K06987,,
K06990,,
K06993,,
K06994,,
K06996,,
K06997,,
K06999,,
K07000,,
K07001,,
K07002,,
K07003,,
K07004,,
K07005,,
K07006,,
K07007,,
K07010,,
K07012,,
K07014,,
K07015,,
K07016,,
K07018,,
K07019,,
K07025,,
K07027,,
K07028,,
K07029,,"R02240  ATP:1,2-diacylglycerol 3-phosphotransferase"
K07030,,
K07031,,R09770  ATP:D-glycero-alpha-D-manno-heptose 7-phosphate 1-phosphotransferase
K07034,,
K07037,,
K07038,,
K07040,,
K07041,,
K07042,,
K07043,,R00662  uridine triphosphate pyrophosphohydrolase
K07045,,
K07050,,
K07052,,
K07053,,"R00188  adenosine-3',5'-bisphosphate 3'-phosphohydrolase;R11188  nucleoside-3',5'-bisphosphate 3'-phosphohydrolase"
K07054,,
K07056,,
K07058,,
K07059,,
K07060,,
K07062,,
K07064,,
K07071,,
K07074,,
K07075,,
K07077,,
K07078,,
K07079,,
K07080,,
K07082,,
K07084,,
K07085,,
K07086,,
K07089,,
K07090,,
K07091,,
K07093,,
K07095,,
K07096,,
K07098,,
K07099,,
K07100,,
K07102,,R08968  ATP:N-acetyl-D-glucosamine 1-phosphotransferase;R11024  ATP:N-acetyl-D-muramate 1-phosphotransferase
K07103,,
K07106,,R08555  (R)-lactate hydro-lyase (adding N-acetyl-D-glucosamine 6-phosphate; N-acetylmuramate 6-phosphate-forming)
K07107,,
K07109,,
K07110,,
K07112,,
K07114,,
K07115,,
K07116,,
K07117,,
K07118,,
K07120,,
K07121,,
K07124,,
K07126,,
K07130,,R00988  N-formylanthranilate amidohydrolase;R01959  N-formyl-L-kynurenine amidohydrolase;R04911  aryl-formylamine amidohydrolase
K07133,,
K07136,,
K07137,,
K07138,,
K07139,,
K07140,,
K07142,,"R03503  ATP:6-hydroxymethyl-7,8-dihydropterin 6'-diphosphotransferase"
K07143,,
K07145,,"R10468  protoheme,hydrogen-donor:oxygen oxidoreductase (delta-methene-oxidizing, hydroxylating);R10510  protoheme,hydrogen-donor:oxygen oxidoreductase (beta-methene-oxidizing, hydroxylating)"
K07146,,
K07147,,
K07148,,
K07149,,
K07150,,
K07152,,
K07153,,
K07154,,
K07156,,
K07160,,R00251  5-oxo-L-proline amidohydrolase (ATP-hydrolysing)
K07164,,
K07165,,
K07169,,
K07173,,"R01291  S-(5-deoxy-D-ribos-5-yl)-L-homocysteine homocysteine-lyase [(4S)-4,5-dihydroxypentan-2,3-dione-forming]"
K07175,,
K07176,,
K07177,,
K07180,,
K07181,,
K07186,,
K07192,,
K07213,,
K07214,,
K07217,,
K07218,,
K07219,,
K07220,,
K07221,,
K07222,,
K07224,,
K07225,,
K07230,,
K07231,,
K07232,,R11861  glutathione gamma-glutamyl cyclotransferase (5-oxoproline-forming)
K07234,,
K07238,,
K07240,,
K07241,,
K07243,,
K07246,,"R00215  (R)-malate:NAD+ oxidoreductase (decarboxylating);R01751  (R,R)-tartrate carboxy-lyase (D-glycerate-forming);R02545  meso-tartaric acid:NAD+ oxidoreductase;R06180"
K07248,,R00203  pyruvaldehyde:NAD+ oxidoreductase;R01333  glycolaldehyde:NAD+ oxidoreductase;R01446  (S)-lactaldehyde:NAD+ oxidoreductase
K07250,,R00908  beta-alanine:2-oxoglutarate aminotransferase;R01648  4-aminobutanoate:2-oxoglutarate aminotransferase;R02274  5-aminopentanoate:2-oxoglutarate aminotransferase;R04188  L-3-amino-isobutanoate:2-oxoglutarate aminotransferase
K07251,,R02134  ATP:thiamine phosphotransferase
K07258,,
K07259,,
K07260,,
K07261,,
K07262,,
K07263,,
K07264,,"R09773  4-amino-4-deoxy-alpha-L-arabinopyranosyl ditrans,octacis-undecaprenyl phosphate:lipid IVA 4-amino-4-deoxy-beta-L-arabinopyranosyltransferase;R09774  4-amino-4-deoxy-alpha-L-arabinopyranosyl ditrans,octacis-undecaprenyl phosphate:KDO2-lipid IVA 4-amino-4-deoxy-beta-L-arabinopyranosyltransferase;R09781  4-amino-4-deoxy-alpha-L-arabinopyranosyl ditrans,octacis-undecaprenyl phosphate:KDO2-lipid A 4-amino-4-deoxy-alpha-L-arabinopyranosyltransferase;R12207  4-amino-4-deoxy-alpha-L-arabinopyranosyl ditrans,octacis-undecaprenyl phosphate:lipid IVB 4-amino-4-deoxy-L-arabinopyranosyltransferase"
K07269,,
K07271,,R12821  
K07272,,
K07273,,
K07274,,
K07275,,
K07277,,
K07278,,
K07279,,
K07282,,
K07283,,
K07284,,
K07285,,
K07286,,
K07287,,
K07289,,
K07290,,
K07300,,
K07301,,
K07303,,
K07304,,
K07305,,
K07306,,R09501  dimethyl sulfide:menaquinone oxidoreductase
K07307,,R09501  dimethyl sulfide:menaquinone oxidoreductase
K07308,,R09501  dimethyl sulfide:menaquinone oxidoreductase
K07309,,R07229  ferricytochrome c:selenite oxidoreductase
K07310,,R07229  ferricytochrome c:selenite oxidoreductase
K07311,,
K07313,,
K07315,,
K07316,,
K07317,,
K07319,,
K07320,,R10806  S-adenosyl-L-methionine:[protein]-L-glutamine (N5-glutamine)-methyltransferase
K07322,,
K07323,,
K07325,,
K07326,,
K07332,,
K07335,,
K07336,,
K07337,,
K07341,,
K07345,,
K07346,,
K07347,,
K07348,,
K07349,,
K07350,,
K07351,,
K07354,,
K07386,,
K07387,,
K07391,,
K07393,,
K07395,,
K07396,,
K07399,,
K07400,,
K07401,,
K07403,,
K07404,,"R02035  6-phospho-D-glucono-1,5-lactone lactonohydrolase"
K07405,,"R02108  1,4-alpha-D-glucan glucanohydrolase;R02112  1,4-alpha-D-glucan maltohydrolase;R11262  maltodextrin maltohydrolase"
K07406,,R01101  melibiose galactohydrolase;R01103  raffinose galactohydrolase;R01104  galactosylglycerol galactohydrolase;R01194  3-O-alpha-D-galactosyl-1D-myo-inositol galactohydrolase;R01329  epimelibiose galactohydrolase;R02926  melibiitol galactohydrolase;R03618  globotriosylceramide galactohydrolase;R03634;R04019  digalactosylceramide galactohydrolase;R04470  digalactosyl-diacylglycerol galactohydrolase;R05549;R05961;R06091;R06094
K07407,,R01101  melibiose galactohydrolase;R01103  raffinose galactohydrolase;R01104  galactosylglycerol galactohydrolase;R01194  3-O-alpha-D-galactosyl-1D-myo-inositol galactohydrolase;R01329  epimelibiose galactohydrolase;R02926  melibiitol galactohydrolase;R03618  globotriosylceramide galactohydrolase;R03634;R04019  digalactosylceramide galactohydrolase;R04470  digalactosyl-diacylglycerol galactohydrolase;R05549;R05961;R06091;R06094
K07443,,
K07444,,
K07445,,
K07447,,
K07448,,
K07450,,
K07451,,
K07452,,
K07454,,
K07456,,
K07459,,
K07460,,
K07462,,
K07463,,
K07464,,
K07465,,
K07468,,R00381  (deoxyribonucleotide)n:5'-phospho-(deoxyribonucleotide)m ligase (AMP-forming)
K07472,,
K07473,,
K07476,,
K07478,,
K07479,,
K07481,,
K07482,,
K07483,,
K07484,,
K07485,,
K07486,,
K07487,,
K07491,,
K07493,,
K07495,,
K07496,,
K07497,,
K07498,,
K07505,,
K07506,,
K07507,,
K07516,,R01975  (S)-3-hydroxybutanoyl-CoA:NAD+ oxidoreductase;R04737  (S)-3-hydroxyhexadecanoyl-CoA:NAD+ oxidoreductase;R04739  (S)-3-hydroxytetradecanoyl-CoA:NAD+ oxidoreductase;R04741  (S)-3-hydroxydodecanoyl-CoA:NAD+ oxidoreductase;R04743  (S)-hydroxydecanoyl-CoA:NAD+ oxidoreductase;R04745  (S)-hydroxyoctanoyl-CoA:NAD+ oxidoreductase;R04748  (S)-hydroxyhexanoyl-CoA:NAD+ oxidoreductase;R05305  3-hydroxypimeloyl-CoA:NAD+ oxidoreductase
K07518,,R00048  (R)-3-((R)-3-hydroxybutanoyloxy)-butanoate hydroxybutanoylhydrolase
K07533,,
K07552,,
K07558,,"R09382  CTP,CTP,ATP:tRNA cytidylyl,cytidylyl,adenylyltransferase;R09383  CTP:tRNA cytidylyltransferase;R09384  CTP:tRNA cytidylyltransferase;R09386  ATP:tRNA adenylyltransferase"
K07560,,
K07566,,"R10463  ATP:L-threonyl,bicarbonate adenylyltransferase"
K07568,,"R10220  S-adenosyl-L-methionine:7-aminomethyl-7-deazaguanosine ribosyltransferase (ribosyl isomerizing; L-methionine, adenine releasing)"
K07570,,
K07572,,
K07576,,
K07577,,
K07578,,
K07579,,
K07580,,
K07586,,
K07588,,
K07592,,
K07636,,
K07637,,
K07638,,
K07639,,
K07640,,
K07641,,
K07642,,
K07643,,
K07644,,
K07645,,
K07646,,
K07647,,
K07648,,
K07649,,
K07651,,
K07652,,
K07653,,
K07656,,
K07657,,
K07658,,
K07659,,
K07660,,
K07662,,
K07663,,
K07665,,
K07666,,
K07667,,
K07668,,
K07669,,
K07673,,
K07674,,
K07676,,
K07677,,
K07678,,
K07679,,
K07681,,
K07682,,
K07684,,
K07685,,
K07686,,
K07688,,
K07689,,
K07692,,
K07693,,
K07695,,
K07699,,
K07700,,
K07701,,
K07705,,
K07706,,
K07707,,
K07708,,
K07709,,
K07711,,
K07712,,
K07713,,
K07715,,
K07716,,
K07718,,
K07720,,
K07722,,
K07726,,
K07728,,
K07729,,
K07731,,
K07732,,R08574  CTP:riboflavin 5'-phosphotransferase
K07734,,
K07736,,
K07738,,
K07741,,
K07749,,R07290  formyl-CoA:oxalate CoA-transferase
K07751,,R00899  L-cysteinylglycine dipeptidase;R04951
K07757,,R00804  sugar-phosphate phosphohydrolase
K07768,,
K07769,,
K07771,,
K07772,,
K07773,,
K07775,,
K07776,,
K07778,,
K07781,,
K07782,,
K07783,,
K07784,,
K07786,,
K07787,,
K07788,,
K07789,,
K07790,,
K07791,,
K07792,,
K07793,,
K07795,,
K07796,,
K07797,,
K07798,,
K07799,,
K07803,,
K07806,,R07659  
K07811,,R02560  trimethylamine:cytochrome c oxidoreductase
K07812,,R02560  trimethylamine:cytochrome c oxidoreductase
K07814,,
K07816,,R00429  ATP:GTP 3'-diphosphotransferase
K07823,,R00829  succinyl-CoA:acetyl-CoA C-acyltransferase
K07862,,
K07979,,
K08086,,
K08137,,
K08138,,
K08151,,
K08154,,
K08156,,
K08159,,
K08160,,
K08161,,
K08163,,
K08167,,
K08168,,
K08169,,
K08170,,
K08173,,
K08177,,
K08178,,
K08191,,
K08194,,
K08195,,
K08217,,
K08218,,
K08219,,
K08222,,
K08223,,
K08224,,
K08227,,
K08234,,
K08260,,R05226  adenosylcobinamide amidohydrolase
K08281,,R01268  nicotinamide amidohydrolase
K08289,,R06974  formate:N1-(5-phospho-beta-D-ribosyl)glycinamide ligase (ADP-forming)
K08295,,R00982  anthranilate:CoA ligase (AMP-forming)
K08296,,
K08299,,R10675  L-carnitinyl-CoA hydro-lyase [(E)-4-(trimethylammonio)but-2-enoyl-CoA-forming]
K08300,,
K08301,,
K08302,,"R01069  D-tagatose 1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)"
K08303,,
K08304,,
K08305,,
K08306,,
K08307,,
K08308,,
K08309,,
K08310,,"R04638  7,8-dihydroneopterin 3'-triphosphate diphosphohydrolase"
K08311,,R10816  5'-triphospho-[mRNA] diphosphatase
K08312,,R01054  ADP-ribose ribophosphohydrolase
K08316,,R07234  S-adenosyl-L-methionine:rRNA (guanine-N2-)-methyltransferase
K08320,,R00515  CTP diphosphohydrolase (diphosphate-forming);R01668  dCTP nucleotidohydrolase
K08321,,
K08323,,R05606  D-mannonate hydro-lyase
K08325,,R02528  
K08326,,
K08348,,
K08350,,
K08351,,R10127  biotin:NADP+ S-oxidoreductase (biotin S-oxide-forming)
K08354,,R10149  
K08357,,R10150  
K08368,,
K08369,,
K08384,,
K08478,,
K08479,,
K08481,,
K08482,,
K08483,,
K08484,,
K08566,,
K08587,,
K08589,,
K08591,,R12241  acyl phosphoate:sn-glycerol 3-phosphate acyltransferase
K08599,,
K08600,,
K08602,,
K08640,,
K08641,,
K08643,,
K08659,,
K08676,,
K08678,,R01384  UDP-D-glucuronate carboxy-lyase (UDP-D-xylose-forming)
K08679,,R01385  UDP-glucuronate 4-epimerase
K08680,,"R08166  2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase"
K08681,,"R07456  D-ribulose 5-phosphate,D-glyceraldehyde 3-phosphate pyridoxal 5'-phosphate-lyase;R10089  D-ribose 5-phosphate,D-glyceraldehyde 3-phosphate pyridoxal 5'-phosphate-lyase (glutamine-hydrolyzing)"
K08682,,R01623  [acyl-carrier-protein] 4'-pantetheine-phosphohydrolase
K08693,,"R00183  adenosine 5'-monophosphate phosphohydrolase;R00511  cytidine-5'-monophosphate phosphohydrolase;R00963  uridine 5'-monophosphate phosphohydrolase;R01126  inosine 5'-monophosphate phosphohydrolase;R01227  guanosine 5'-monophosphate phosphohydrolase;R01562  adenosine 3'-phosphate phosphohydrolase;R01569  thymidylate 5'-phosphohydrolase;R01664  2'-deoxycytidine 5'-monophosphate phosphohydrolase;R01877  uridine 3'-monophosphate phosphohydrolase;R01968  2'-deoxyguanosine 5'-monophosphate phosphohydrolase;R02088  2'-deoxyadenosine 5'-monophosphate phosphohydrolase;R02102  2'-deoxyuridine 5'-monophosphate phosphohydrolase;R02148  guanosine 3'-phosphate phosphohydrolase;R02323  nicotinamide ribonucleotide phosphohydrolase;R02370  cytidine 3'-phosphate phosphohydrolase;R02719  xanthosine 5'-phosphate phosphohydrolase;R03346  nicotinate D-ribonucleotide phosphohydrolase;R03537  2',3'-cyclic AMP 3'-nucleotidohydrolase;R03538  2',3'-cyclic UMP 3'-nucleotidohydrolase;R03929  2',3'-cyclic CMP 3'-nucleotidohydrolase;R05135  2',3'-cyclic GMP 3'-nucleotidohydrolase;R12958  dIMP phosphohydrolase"
K08714,,
K08722,,R01569  thymidylate 5'-phosphohydrolase;R01664  2'-deoxycytidine 5'-monophosphate phosphohydrolase;R01968  2'-deoxyguanosine 5'-monophosphate phosphohydrolase;R02088  2'-deoxyadenosine 5'-monophosphate phosphohydrolase;R02102  2'-deoxyuridine 5'-monophosphate phosphohydrolase;R10776  2'-deoxyribonucleoside 5'-monophosphate phosphohydrolase;R12958  dIMP phosphohydrolase
K08724,,
K08744,,R02030  CDP-diacylglycerol:phosphatidylglycerol 3-phosphatidyltransferase
